Project Number,Date,Day Number, Cost Per Day , Revenue Per Day , Cumulative Cost , Cumulative Revenue 
120,2025-04-01,225,1666.92,2104.65,10875215.45,12942314.05
120,2025-04-02,226,1666.92,2104.65,10876882.37,12944418.7
120,2025-04-03,227,1666.92,2104.65,10878549.29,12946523.35
120,2025-04-04,228,1666.92,2104.65,10880216.21,12948628
120,2025-04-05,229,1666.92,2104.65,10881883.13,12950732.65
120,2025-04-06,230,1666.92,2104.65,10883550.05,12952837.31
120,2025-04-07,231,1666.92,2104.65,10885216.97,12954941.96
120,2025-04-08,232,1666.92,2104.65,10886883.89,12957046.61
120,2025-04-09,233,1666.92,2104.65,10888550.81,12959151.26
120,2025-04-10,234,1666.92,2104.65,10890217.73,12961255.91
120,2025-04-11,235,1666.92,2104.65,10891884.65,12963360.56
120,2025-04-12,236,1666.92,2104.65,10893551.57,12965465.21
120,2025-04-13,237,1666.92,2104.65,10895218.49,12967569.86
120,2025-04-14,238,1666.92,2104.65,10896885.41,12969674.52
120,2025-04-15,239,1666.92,2104.65,10898552.33,12971779.17
120,2025-04-16,240,1666.92,2104.65,10900219.25,12973883.82
120,2025-04-17,241,1666.92,2104.65,10901886.17,12975988.47
120,2025-04-18,242,1666.92,2104.65,10903553.09,12978093.12
120,2025-04-19,243,1666.92,2104.65,10905220.01,12980197.77
120,2025-04-20,244,1666.92,2104.65,10906886.93,12982302.42
120,2025-04-21,245,1666.92,2104.65,10908553.85,12984407.07
120,2025-04-22,246,1666.92,2104.65,10910220.77,12986511.73
120,2025-04-23,247,1666.92,2104.65,10911887.68,12988616.38
120,2025-04-24,248,1666.92,2104.65,10913554.6,12990721.03
120,2025-04-25,249,1666.92,2104.65,10915221.52,12992825.68
120,2025-04-26,250,1666.92,2104.65,10916888.44,12994930.33
120,2025-04-27,251,1666.92,2104.65,10918555.36,12997034.98
120,2025-04-28,252,1666.92,2104.65,10920222.28,12999139.63
120,2025-04-29,253,1666.92,2104.65,10921889.2,13001244.28
120,2025-04-30,254,1666.92,2104.65,10923556.12,13003348.94
120,2025-05-01,255,1666.92,2104.65,10925223.04,13005453.59
120,2025-05-02,256,1666.92,2104.65,10926889.96,13007558.24
120,2025-05-03,257,1666.92,2104.65,10928556.88,13009662.89
120,2025-05-04,258,1666.92,2104.65,10930223.8,13011767.54
120,2025-05-05,259,1666.92,2104.65,10931890.72,13013872.19
120,2025-05-06,260,1666.92,2104.65,10933557.64,13015976.84
120,2025-05-07,261,1666.92,2104.65,10935224.56,13018081.49
120,2025-05-08,262,1666.92,2104.65,10936891.48,13020186.15
120,2025-05-09,263,1666.92,2104.65,10938558.4,13022290.8
120,2025-05-10,264,1666.92,2104.65,10940225.32,13024395.45
120,2025-05-11,265,1666.92,2104.65,10941892.24,13026500.1
120,2025-05-12,266,1666.92,2104.65,10943559.16,13028604.75
120,2025-05-13,267,1666.92,2104.65,10945226.08,13030709.4
120,2025-05-14,268,1666.92,2104.65,10946893,13032814.05
120,2025-05-15,269,1666.92,2104.65,10948559.92,13034918.7
120,2025-05-16,270,1666.92,2104.65,10950226.84,13037023.36
120,2025-05-17,271,1666.92,2104.65,10951893.76,13039128.01
120,2025-05-18,272,1666.92,2104.65,10953560.67,13041232.66
120,2025-05-19,273,1666.92,2104.65,10955227.59,13043337.31
120,2025-05-20,274,1666.92,2104.65,10956894.51,13045441.96
120,2025-05-21,275,1666.92,2104.65,10958561.43,13047546.61
120,2025-05-22,276,1666.92,2104.65,10960228.35,13049651.26
120,2025-05-23,277,1666.92,2104.65,10961895.27,13051755.91
120,2025-05-24,278,1666.92,2104.65,10963562.19,13053860.57
120,2025-05-25,279,1666.92,2104.65,10965229.11,13055965.22
120,2025-05-26,280,1666.92,2104.65,10966896.03,13058069.87
120,2025-05-27,281,1666.92,2104.65,10968562.95,13060174.52
120,2025-05-28,282,1666.92,2104.65,10970229.87,13062279.17
120,2025-05-29,283,1666.92,2104.65,10971896.79,13064383.82
120,2025-05-30,284,1666.92,2104.65,10973563.71,13066488.47
120,2025-05-31,285,1666.92,2104.65,10975230.63,13068593.13
120,2025-06-01,286,1666.92,2104.65,10976897.55,13070697.78
120,2025-06-02,287,1666.92,2104.65,10978564.47,13072802.43
120,2025-06-03,288,1666.92,2104.65,10980231.39,13074907.08
120,2025-06-04,289,1666.92,2104.65,10981898.31,13077011.73
120,2025-06-05,290,1666.92,2104.65,10983565.23,13079116.38
120,2025-06-06,291,1666.92,2104.65,10985232.15,13081221.03
120,2025-06-07,292,1666.92,2104.65,10986899.07,13083325.68
120,2025-06-08,293,1666.92,2104.65,10988565.99,13085430.34
120,2025-06-09,294,1666.92,2104.65,10990232.91,13087534.99
120,2025-06-10,295,1666.92,2104.65,10991899.83,13089639.64
120,2025-06-11,296,1666.92,2104.65,10993566.75,13091744.29
120,2025-06-12,297,1666.92,2104.65,10995233.66,13093848.94
120,2025-06-13,298,1666.92,2104.65,10996900.58,13095953.59
120,2025-06-14,299,1666.92,2104.65,10998567.5,13098058.24
120,2025-06-15,300,1666.92,2104.65,11000234.42,13100162.89
120,2025-06-16,301,1666.92,2104.65,11001901.34,13102267.55
120,2025-06-17,302,1666.92,2104.65,11003568.26,13104372.2
120,2025-06-18,303,1666.92,2104.65,11005235.18,13106476.85
120,2025-06-19,304,1666.92,2104.65,11006902.1,13108581.5
120,2025-06-20,305,1666.92,2104.65,11008569.02,13110686.15
120,2025-06-21,306,1666.92,2104.65,11010235.94,13112790.8
120,2025-06-22,307,1666.92,2104.65,11011902.86,13114895.45
120,2025-06-23,308,1666.92,2104.65,11013569.78,13117000.1
120,2025-06-24,309,1666.92,2104.65,11015236.7,13119104.76
120,2025-06-25,310,1666.92,2104.65,11016903.62,13121209.41
120,2025-06-26,311,1666.92,2104.65,11018570.54,13123314.06
120,2025-06-27,312,1666.92,2104.65,11020237.46,13125418.71
120,2025-06-28,313,1666.92,2104.65,11021904.38,13127523.36
120,2025-06-29,314,1666.92,2104.65,11023571.3,13129628.01
120,2025-06-30,315,1666.92,2104.65,11025238.22,13131732.66
120,2025-07-01,316,1666.92,2104.65,11026905.14,13133837.31
120,2025-07-02,317,1666.92,2104.65,11028572.06,13135941.97
120,2025-07-03,318,1666.92,2104.65,11030238.98,13138046.62
120,2025-07-04,319,1666.92,2104.65,11031905.9,13140151.27
120,2025-07-05,320,1666.92,2104.65,11033572.82,13142255.92
120,2025-07-06,321,1666.92,2104.65,11035239.74,13144360.57
120,2025-07-07,322,1666.92,2104.65,11036906.65,13146465.22
120,2025-07-08,323,1666.92,2104.65,11038573.57,13148569.87
120,2025-07-09,324,1666.92,2104.65,11040240.49,13150674.52
120,2025-07-10,325,1666.92,2104.65,11041907.41,13152779.18
120,2025-07-11,326,1666.92,2104.65,11043574.33,13154883.83
120,2025-07-12,327,1666.92,2104.65,11045241.25,13156988.48
120,2025-07-13,328,1666.92,2104.65,11046908.17,13159093.13
120,2025-07-14,329,1666.92,2104.65,11048575.09,13161197.78
120,2025-07-15,330,1666.92,2104.65,11050242.01,13163302.43
120,2025-07-16,331,1666.92,2104.65,11051908.93,13165407.08
120,2025-07-17,332,1666.92,2104.65,11053575.85,13167511.73
120,2025-07-18,333,1666.92,2104.65,11055242.77,13169616.39
120,2025-07-19,334,1666.92,2104.65,11056909.69,13171721.04
120,2025-07-20,335,1666.92,2104.65,11058576.61,13173825.69
120,2025-07-21,336,1666.92,2104.65,11060243.53,13175930.34
120,2025-07-22,337,1666.92,2104.65,11061910.45,13178034.99
120,2025-07-23,338,1666.92,2104.65,11063577.37,13180139.64
120,2025-07-24,339,1666.92,2104.65,11065244.29,13182244.29
120,2025-07-25,340,1666.92,2104.65,11066911.21,13184348.95
120,2025-07-26,341,1666.92,2104.65,11068578.13,13186453.6
120,2025-07-27,342,1666.92,2104.65,11070245.05,13188558.25
120,2025-07-28,343,1666.92,2104.65,11071911.97,13190662.9
120,2025-07-29,344,1666.92,2104.65,11073578.89,13192767.55
120,2025-07-30,345,1666.92,2104.65,11075245.81,13194872.2
120,2025-07-31,346,1666.92,2104.65,11076912.73,13196976.85
120,2025-08-01,347,1666.92,2104.65,11078579.64,13199081.5
120,2025-08-02,348,1666.92,2104.65,11080246.56,13201186.16
120,2025-08-03,349,1666.92,2104.65,11081913.48,13203290.81
120,2025-08-04,350,1666.92,2104.65,11083580.4,13205395.46
120,2025-08-05,351,1666.92,2104.65,11085247.32,13207500.11
120,2025-08-06,352,1666.92,2104.65,11086914.24,13209604.76
120,2025-08-07,353,154.21,183.51,11087068.45,13209788.27
120,2025-08-08,354,154.21,183.51,11087222.66,13209971.77
120,2025-08-09,355,154.21,183.51,11087376.87,13210155.28
120,2025-08-10,356,154.21,183.51,11087531.07,13210338.79
120,2025-08-11,357,154.21,183.51,11087685.28,13210522.3
120,2025-08-12,358,154.21,183.51,11087839.49,13210705.8
120,2025-08-13,359,154.21,183.51,11087993.7,13210889.31
120,2025-08-14,360,154.21,183.51,11088147.9,13211072.82
120,2025-08-15,361,154.21,183.51,11088302.11,13211256.33
120,2025-08-16,362,154.21,183.51,11088456.32,13211439.83
121,2024-09-05,1,156.94,199.31,11088613.26,13211639.14
121,2024-09-06,2,156.94,199.31,11088770.19,13211838.45
121,2024-09-07,3,156.94,199.31,11088927.13,13212037.76
121,2024-09-08,4,156.94,199.31,11089084.06,13212237.07
121,2024-09-09,5,156.94,199.31,11089241,13212436.38
121,2024-09-10,6,1103.6,1325.84,11090344.6,13213762.22
121,2024-09-11,7,1103.6,1325.84,11091448.21,13215088.06
121,2024-09-12,8,1103.6,1325.84,11092551.81,13216413.9
121,2024-09-13,9,1103.6,1325.84,11093655.41,13217739.75
121,2024-09-14,10,1103.6,1325.84,11094759.02,13219065.59
121,2024-09-15,11,1276.54,1535.1,11096035.56,13220600.69
121,2024-09-16,12,1276.54,1535.1,11097312.1,13222135.79
121,2024-09-17,13,1276.54,1535.1,11098588.64,13223670.88
121,2024-09-18,14,1276.54,1535.1,11099865.18,13225205.98
121,2024-09-19,15,1276.54,1535.1,11101141.73,13226741.08
121,2024-09-20,16,2394.44,2943.65,11103536.16,13229684.73
121,2024-09-21,17,2394.44,2943.65,11105930.6,13232628.37
121,2024-09-22,18,2394.44,2943.65,11108325.03,13235572.02
121,2024-09-23,19,2394.44,2943.65,11110719.47,13238515.67
121,2024-09-24,20,4124.5,4967.82,11114843.97,13243483.49
121,2024-09-25,21,3177.83,3841.29,11118021.8,13247324.77
121,2024-09-26,22,3177.83,3841.29,11121199.64,13251166.06
121,2024-09-27,23,3177.83,3841.29,11124377.47,13255007.34
121,2024-09-28,24,3177.83,3841.29,11127555.3,13258848.63
121,2024-09-29,25,3177.83,3841.29,11130733.14,13262689.92
121,2024-09-30,26,3177.83,3841.29,11133910.97,13266531.2
121,2024-10-01,27,3177.83,3841.29,11137088.8,13270372.49
121,2024-10-02,28,3177.83,3841.29,11140266.64,13274213.78
121,2024-10-03,29,3177.83,3841.29,11143444.47,13278055.06
121,2024-10-04,30,3177.83,3841.29,11146622.3,13281896.35
121,2024-10-05,31,3177.83,3841.29,11149800.14,13285737.64
121,2024-10-06,32,3177.83,3841.29,11152977.97,13289578.92
121,2024-10-07,33,3177.83,3841.29,11156155.8,13293420.21
121,2024-10-08,34,3177.83,3841.29,11159333.64,13297261.5
121,2024-10-09,35,3177.83,3841.29,11162511.47,13301102.78
121,2024-10-10,36,3177.83,3841.29,11165689.3,13304944.07
121,2024-10-11,37,3177.83,3841.29,11168867.13,13308785.36
121,2024-10-12,38,3177.83,3841.29,11172044.97,13312626.64
121,2024-10-13,39,3177.83,3841.29,11175222.8,13316467.93
121,2024-10-14,40,3177.83,3841.29,11178400.63,13320309.21
121,2024-10-15,41,3177.83,3841.29,11181578.47,13324150.5
121,2024-10-16,42,3177.83,3841.29,11184756.3,13327991.79
121,2024-10-17,43,3177.83,3841.29,11187934.13,13331833.07
121,2024-10-18,44,3177.83,3841.29,11191111.97,13335674.36
121,2024-10-19,45,3177.83,3841.29,11194289.8,13339515.65
121,2024-10-20,46,3177.83,3841.29,11197467.63,13343356.93
121,2024-10-21,47,3177.83,3841.29,11200645.47,13347198.22
121,2024-10-22,48,3177.83,3841.29,11203823.3,13351039.51
121,2024-10-23,49,3177.83,3841.29,11207001.13,13354880.79
121,2024-10-24,50,3177.83,3841.29,11210178.97,13358722.08
121,2024-10-25,51,3177.83,3841.29,11213356.8,13362563.37
121,2024-10-26,52,3177.83,3841.29,11216534.63,13366404.65
121,2024-10-27,53,3177.83,3841.29,11219712.46,13370245.94
121,2024-10-28,54,3177.83,3841.29,11222890.3,13374087.23
121,2024-10-29,55,3177.83,3841.29,11226068.13,13377928.51
121,2024-10-30,56,3177.83,3841.29,11229245.96,13381769.8
121,2024-10-31,57,3177.83,3841.29,11232423.8,13385611.08
121,2024-11-01,58,3177.83,3841.29,11235601.63,13389452.37
121,2024-11-02,59,3177.83,3841.29,11238779.46,13393293.66
121,2024-11-03,60,3177.83,3841.29,11241957.3,13397134.94
121,2024-11-04,61,3177.83,3841.29,11245135.13,13400976.23
121,2024-11-05,62,3177.83,3841.29,11248312.96,13404817.52
121,2024-11-06,63,3177.83,3841.29,11251490.8,13408658.8
121,2024-11-07,64,3177.83,3841.29,11254668.63,13412500.09
121,2024-11-08,65,3177.83,3841.29,11257846.46,13416341.38
121,2024-11-09,66,3177.83,3841.29,11261024.3,13420182.66
121,2024-11-10,67,3177.83,3841.29,11264202.13,13424023.95
121,2024-11-11,68,3177.83,3841.29,11267379.96,13427865.24
121,2024-11-12,69,3177.83,3841.29,11270557.8,13431706.52
121,2024-11-13,70,3177.83,3841.29,11273735.63,13435547.81
121,2024-11-14,71,3177.83,3841.29,11276913.46,13439389.1
121,2024-11-15,72,4706.43,5583.88,11281619.89,13444972.98
121,2024-11-16,73,3588.53,4175.34,11285208.42,13449148.31
121,2024-11-17,74,3588.53,4175.34,11288796.95,13453323.65
121,2024-11-18,75,3588.53,4175.34,11292385.48,13457498.99
121,2024-11-19,76,3588.53,4175.34,11295974.02,13461674.32
121,2024-11-20,77,3588.53,4175.34,11299562.55,13465849.66
121,2024-11-21,78,3588.53,4175.34,11303151.08,13470024.99
121,2024-11-22,79,3588.53,4175.34,11306739.61,13474200.33
121,2024-11-23,80,3588.53,4175.34,11310328.15,13478375.67
121,2024-11-24,81,3588.53,4175.34,11313916.68,13482551
121,2024-11-25,82,3588.53,4175.34,11317505.21,13486726.34
121,2024-11-26,83,3588.53,4175.34,11321093.74,13490901.67
121,2024-11-27,84,3588.53,4175.34,11324682.27,13495077.01
121,2024-11-28,85,3588.53,4175.34,11328270.81,13499252.35
121,2024-11-29,86,3588.53,4175.34,11331859.34,13503427.68
121,2024-11-30,87,3588.53,4175.34,11335447.87,13507603.02
121,2024-12-01,88,3588.53,4175.34,11339036.4,13511778.35
121,2024-12-02,89,3588.53,4175.34,11342624.93,13515953.69
121,2024-12-03,90,3588.53,4175.34,11346213.47,13520129.03
121,2024-12-04,91,3588.53,4175.34,11349802,13524304.36
121,2024-12-05,92,3588.53,4175.34,11353390.53,13528479.7
121,2024-12-06,93,3588.53,4175.34,11356979.06,13532655.03
121,2024-12-07,94,5804.5,6635.05,11362783.56,13539290.09
121,2024-12-08,95,5804.5,6635.05,11368588.05,13545925.14
121,2024-12-09,96,5804.5,6635.05,11374392.55,13552560.2
121,2024-12-10,97,5804.5,6635.05,11380197.04,13559195.25
121,2024-12-11,98,5804.5,6635.05,11386001.54,13565830.31
121,2024-12-12,99,5804.5,6635.05,11391806.03,13572465.36
121,2024-12-13,100,5804.5,6635.05,11397610.53,13579100.42
121,2024-12-14,101,5804.5,6635.05,11403415.02,13585735.47
121,2024-12-15,102,5804.5,6635.05,11409219.52,13592370.53
121,2024-12-16,103,5804.5,6635.05,11415024.01,13599005.58
121,2024-12-17,104,7063.94,8221.96,11422087.96,13607227.54
121,2024-12-18,105,7063.94,8221.96,11429151.9,13615449.51
121,2024-12-19,106,7063.94,8221.96,11436215.85,13623671.47
121,2024-12-20,107,7063.94,8221.96,11443279.79,13631893.43
121,2024-12-21,108,7063.94,8221.96,11450343.74,13640115.39
121,2024-12-22,109,7063.94,8221.96,11457407.68,13648337.35
121,2024-12-23,110,7063.94,8221.96,11464471.63,13656559.31
121,2024-12-24,111,7063.94,8221.96,11471535.57,13664781.27
121,2024-12-25,112,7063.94,8221.96,11478599.52,13673003.23
121,2024-12-26,113,7063.94,8221.96,11485663.46,13681225.2
121,2024-12-27,114,7063.94,8221.96,11492727.41,13689447.16
121,2024-12-28,115,6932.45,8227.97,11499659.86,13697675.13
121,2024-12-29,116,6932.45,8227.97,11506592.31,13705903.1
121,2024-12-30,117,6932.45,8227.97,11513524.76,13714131.08
121,2024-12-31,118,6932.45,8227.97,11520457.22,13722359.05
121,2025-01-01,119,6932.45,8227.97,11527389.67,13730587.02
121,2025-01-02,120,6932.45,8227.97,11534322.12,13738815
121,2025-01-03,121,6932.45,8227.97,11541254.58,13747042.97
121,2025-01-04,122,6932.45,8227.97,11548187.03,13755270.94
121,2025-01-05,123,6932.45,8227.97,11555119.48,13763498.92
121,2025-01-06,124,6932.45,8227.97,11562051.93,13771726.89
121,2025-01-07,125,8636.8,10392.49,11570688.73,13782119.38
121,2025-01-08,126,8636.8,10392.49,11579325.53,13792511.87
121,2025-01-09,127,8636.8,10392.49,11587962.33,13802904.36
121,2025-01-10,128,8636.8,10392.49,11596599.12,13813296.85
121,2025-01-11,129,8636.8,10392.49,11605235.92,13823689.34
121,2025-01-12,130,8636.8,10392.49,11613872.72,13834081.83
121,2025-01-13,131,8636.8,10392.49,11622509.52,13844474.32
121,2025-01-14,132,8636.8,10392.49,11631146.31,13854866.81
121,2025-01-15,133,8636.8,10392.49,11639783.11,13865259.3
121,2025-01-16,134,8636.8,10392.49,11648419.91,13875651.79
121,2025-01-17,135,8636.8,10392.49,11657056.7,13886044.28
121,2025-01-18,136,7108.2,8649.89,11664164.91,13894694.18
121,2025-01-19,137,7108.2,8649.89,11671273.11,13903344.07
121,2025-01-20,138,7108.2,8649.89,11678381.31,13911993.96
121,2025-01-21,139,7108.2,8649.89,11685489.52,13920643.86
121,2025-01-22,140,7108.2,8649.89,11692597.72,13929293.75
121,2025-01-23,141,7108.2,8649.89,11699705.92,13937943.64
121,2025-01-24,142,7108.2,8649.89,11706814.13,13946593.54
121,2025-01-25,143,7108.2,8649.89,11713922.33,13955243.43
121,2025-01-26,144,7108.2,8649.89,11721030.53,13963893.32
121,2025-01-27,145,7108.2,8649.89,11728138.74,13972543.22
121,2025-01-28,146,7108.2,8649.89,11735246.94,13981193.11
121,2025-01-29,147,7108.2,8649.89,11742355.15,13989843
121,2025-01-30,148,4892.24,6190.17,11747247.39,13996033.18
121,2025-01-31,149,4892.24,6190.17,11752139.63,14002223.35
121,2025-02-01,150,3293.67,4159.99,11755433.3,14006383.34
121,2025-02-02,151,3293.67,4159.99,11758726.96,14010543.33
121,2025-02-03,152,3293.67,4159.99,11762020.63,14014703.32
121,2025-02-04,153,3293.67,4159.99,11765314.3,14018863.31
121,2025-02-05,154,3293.67,4159.99,11768607.97,14023023.3
121,2025-02-06,155,3293.67,4159.99,11771901.64,14027183.29
121,2025-02-07,156,3293.67,4159.99,11775195.31,14031343.27
121,2025-02-08,157,3293.67,4159.99,11778488.98,14035503.26
121,2025-02-09,158,3293.67,4159.99,11781782.65,14039663.25
121,2025-02-10,159,3293.67,4159.99,11785076.32,14043823.24
121,2025-02-11,160,3293.67,4159.99,11788369.99,14047983.23
121,2025-02-12,161,3293.67,4159.99,11791663.65,14052143.22
121,2025-02-13,162,3293.67,4159.99,11794957.32,14056303.21
121,2025-02-14,163,3293.67,4159.99,11798250.99,14060463.2
121,2025-02-15,164,3293.67,4159.99,11801544.66,14064623.19
121,2025-02-16,165,3293.67,4159.99,11804838.33,14068783.17
121,2025-02-17,166,3293.67,4159.99,11808132,14072943.16
121,2025-02-18,167,3293.67,4159.99,11811425.67,14077103.15
121,2025-02-19,168,3293.67,4159.99,11814719.34,14081263.14
121,2025-02-20,169,3293.67,4159.99,11818013.01,14085423.13
121,2025-02-21,170,3293.67,4159.99,11821306.68,14089583.12
121,2025-02-22,171,3293.67,4159.99,11824600.35,14093743.11
121,2025-02-23,172,3293.67,4159.99,11827894.01,14097903.1
121,2025-02-24,173,3293.67,4159.99,11831187.68,14102063.09
121,2025-02-25,174,3293.67,4159.99,11834481.35,14106223.07
121,2025-02-26,175,3293.67,4159.99,11837775.02,14110383.06
121,2025-02-27,176,3293.67,4159.99,11841068.69,14114543.05
121,2025-02-28,177,3293.67,4159.99,11844362.36,14118703.04
121,2025-03-01,178,3293.67,4159.99,11847656.03,14122863.03
121,2025-03-02,179,3293.67,4159.99,11850949.7,14127023.02
121,2025-03-03,180,3293.67,4159.99,11854243.37,14131183.01
121,2025-03-04,181,3293.67,4159.99,11857537.04,14135343
121,2025-03-05,182,3293.67,4159.99,11860830.7,14139502.98
121,2025-03-06,183,3293.67,4159.99,11864124.37,14143662.97
121,2025-03-07,184,3293.67,4159.99,11867418.04,14147822.96
121,2025-03-08,185,3293.67,4159.99,11870711.71,14151982.95
121,2025-03-09,186,3293.67,4159.99,11874005.38,14156142.94
121,2025-03-10,187,3293.67,4159.99,11877299.05,14160302.93
121,2025-03-11,188,3293.67,4159.99,11880592.72,14164462.92
121,2025-03-12,189,3293.67,4159.99,11883886.39,14168622.91
121,2025-03-13,190,3293.67,4159.99,11887180.06,14172782.9
121,2025-03-14,191,3293.67,4159.99,11890473.73,14176942.88
121,2025-03-15,192,3293.67,4159.99,11893767.39,14181102.87
121,2025-03-16,193,3293.67,4159.99,11897061.06,14185262.86
121,2025-03-17,194,3293.67,4159.99,11900354.73,14189422.85
121,2025-03-18,195,3293.67,4159.99,11903648.4,14193582.84
121,2025-03-19,196,3293.67,4159.99,11906942.07,14197742.83
121,2025-03-20,197,3293.67,4159.99,11910235.74,14201902.82
121,2025-03-21,198,3293.67,4159.99,11913529.41,14206062.81
121,2025-03-22,199,3293.67,4159.99,11916823.08,14210222.8
121,2025-03-23,200,3293.67,4159.99,11920116.75,14214382.78
121,2025-03-24,201,3293.67,4159.99,11923410.42,14218542.77
121,2025-03-25,202,3293.67,4159.99,11926704.09,14222702.76
121,2025-03-26,203,3293.67,4159.99,11929997.75,14226862.75
121,2025-03-27,204,3293.67,4159.99,11933291.42,14231022.74
121,2025-03-28,205,3293.67,4159.99,11936585.09,14235182.73
121,2025-03-29,206,3293.67,4159.99,11939878.76,14239342.72
121,2025-03-30,207,3293.67,4159.99,11943172.43,14243502.71
121,2025-03-31,208,3293.67,4159.99,11946466.1,14247662.69
121,2025-04-01,209,3293.67,4159.99,11949759.77,14251822.68
121,2025-04-02,210,3293.67,4159.99,11953053.44,14255982.67
121,2025-04-03,211,3293.67,4159.99,11956347.11,14260142.66
121,2025-04-04,212,3293.67,4159.99,11959640.78,14264302.65
121,2025-04-05,213,2034.22,2573.08,11961675,14266875.73
121,2025-04-06,214,2034.22,2573.08,11963709.21,14269448.82
121,2025-04-07,215,2034.22,2573.08,11965743.43,14272021.9
121,2025-04-08,216,2034.22,2573.08,11967777.65,14274594.98
121,2025-04-09,217,2034.22,2573.08,11969811.87,14277168.06
121,2025-04-10,218,2034.22,2573.08,11971846.09,14279741.14
121,2025-04-11,219,2034.22,2573.08,11973880.31,14282314.23
121,2025-04-12,220,2034.22,2573.08,11975914.53,14284887.31
121,2025-04-13,221,2034.22,2573.08,11977948.75,14287460.39
121,2025-04-14,222,2034.22,2573.08,11979982.97,14290033.47
121,2025-04-15,223,1877.28,2373.77,11981860.25,14292407.25
121,2025-04-16,224,1877.28,2373.77,11983737.54,14294781.02
121,2025-04-17,225,1877.28,2373.77,11985614.82,14297154.79
121,2025-04-18,226,1877.28,2373.77,11987492.1,14299528.57
121,2025-04-19,227,1877.28,2373.77,11989369.39,14301902.34
121,2025-04-20,228,1877.28,2373.77,11991246.67,14304276.12
121,2025-04-21,229,1877.28,2373.77,11993123.95,14306649.89
121,2025-04-22,230,1877.28,2373.77,11995001.24,14309023.66
121,2025-04-23,231,1877.28,2373.77,11996878.52,14311397.44
121,2025-04-24,232,1877.28,2373.77,11998755.8,14313771.21
121,2025-04-25,233,1877.28,2373.77,12000633.09,14316144.98
121,2025-04-26,234,1877.28,2373.77,12002510.37,14318518.76
121,2025-04-27,235,1877.28,2373.77,12004387.65,14320892.53
121,2025-04-28,236,1877.28,2373.77,12006264.94,14323266.3
121,2025-04-29,237,1877.28,2373.77,12008142.22,14325640.08
121,2025-04-30,238,1877.28,2373.77,12010019.5,14328013.85
121,2025-05-01,239,1877.28,2373.77,12011896.79,14330387.62
121,2025-05-02,240,1877.28,2373.77,12013774.07,14332761.4
121,2025-05-03,241,1877.28,2373.77,12015651.35,14335135.17
121,2025-05-04,242,1877.28,2373.77,12017528.64,14337508.94
121,2025-05-05,243,1877.28,2373.77,12019405.92,14339882.72
121,2025-05-06,244,1877.28,2373.77,12021283.2,14342256.49
121,2025-05-07,245,1877.28,2373.77,12023160.49,14344630.26
121,2025-05-08,246,1877.28,2373.77,12025037.77,14347004.04
121,2025-05-09,247,172.94,209.26,12025210.71,14347213.29
121,2025-05-10,248,172.94,209.26,12025383.65,14347422.55
121,2025-05-11,249,172.94,209.26,12025556.59,14347631.81
121,2025-05-12,250,172.94,209.26,12025729.53,14347841.06
121,2025-05-13,251,172.94,209.26,12025902.46,14348050.32
121,2025-05-14,252,172.94,209.26,12026075.4,14348259.57
121,2025-05-15,253,172.94,209.26,12026248.34,14348468.83
121,2025-05-16,254,172.94,209.26,12026421.28,14348678.09
121,2025-05-17,255,172.94,209.26,12026594.22,14348887.34
121,2025-05-18,256,172.94,209.26,12026767.16,14349096.6
122,2024-10-24,1,263.52,308.32,12027030.68,14349404.92
122,2024-10-25,2,263.52,308.32,12027294.2,14349713.24
122,2024-10-26,3,263.52,308.32,12027557.72,14350021.55
122,2024-10-27,4,263.52,308.32,12027821.24,14350329.87
122,2024-10-28,5,263.52,308.32,12028084.76,14350638.19
122,2024-10-29,6,1767.85,2233.86,12029852.61,14352872.05
122,2024-10-30,7,1767.85,2233.86,12031620.45,14355105.9
122,2024-10-31,8,1767.85,2233.86,12033388.3,14357339.76
122,2024-11-01,9,1767.85,2233.86,12035156.15,14359573.62
122,2024-11-02,10,1767.85,2233.86,12036923.99,14361807.47
122,2024-11-03,11,1767.85,2233.86,12038691.84,14364041.33
122,2024-11-04,12,1767.85,2233.86,12040459.69,14366275.19
122,2024-11-05,13,1767.85,2233.86,12042227.53,14368509.04
122,2024-11-06,14,1767.85,2233.86,12043995.38,14370742.9
122,2024-11-07,15,1767.85,2233.86,12045763.23,14372976.76
122,2024-11-08,16,1767.85,2233.86,12047531.07,14375210.61
122,2024-11-09,17,1767.85,2233.86,12049298.92,14377444.47
122,2024-11-10,18,1767.85,2233.86,12051066.77,14379678.33
122,2024-11-11,19,1767.85,2233.86,12052834.61,14381912.18
122,2024-11-12,20,1767.85,2233.86,12054602.46,14384146.04
122,2024-11-13,21,1767.85,2233.86,12056370.31,14386379.89
122,2024-11-14,22,1767.85,2233.86,12058138.15,14388613.75
122,2024-11-15,23,1767.85,2233.86,12059906,14390847.61
122,2024-11-16,24,1767.85,2233.86,12061673.85,14393081.46
122,2024-11-17,25,1767.85,2233.86,12063441.69,14395315.32
122,2024-11-18,26,1767.85,2233.86,12065209.54,14397549.18
122,2024-11-19,27,1767.85,2233.86,12066977.39,14399783.03
122,2024-11-20,28,1767.85,2233.86,12068745.23,14402016.89
122,2024-11-21,29,1767.85,2233.86,12070513.08,14404250.75
122,2024-11-22,30,1767.85,2233.86,12072280.93,14406484.6
122,2024-11-23,31,1767.85,2233.86,12074048.77,14408718.46
